id,prsqft,fsid,year,long,lat
1042,13.96648045,2.40472E+11,2009,-75.14794899,38.38614289
1043,45.64983888,2.40472E+11,2012,-75.56357596,38.07060928
1044,45.64983888,2.40472E+11,2012,-75.56357596,38.07060928
1045,107.8431373,2.40472E+11,2015,-75.16935931,38.40499528
1046,206.082433,2.40472E+11,2006,-75.16935931,38.40499528
1047,206.082433,2.40472E+11,2006,-75.16935931,38.40499528
1048,122.5490196,2.40472E+11,2009,-75.51770279,38.05303919
1049,122.5490196,2.40472E+11,2009,-75.51770279,38.05303919
1050,151.2711864,2.40472E+11,2013,-75.25477771,38.27961937
1051,151.2711864,2.40472E+11,2013,-75.25477771,38.27961937
1052,131.9612591,2.40472E+11,2011,-75.25477771,38.27961937
1053,133.8141026,2.40472E+11,2015,-75.1428071,38.37580313
1054,216.6149068,2.40472E+11,2005,-75.16067639,38.3640015
1055,82.10180624,2.40472E+11,2011,-75.1213279,38.44656269
1056,114.9425287,2.40472E+11,2010,-75.1213279,38.44656269
1057,82.10180624,2.40472E+11,2011,-75.1213279,38.44656269
1058,413.2231405,2.40472E+11,2006,-75.17916957,38.2357073
1059,413.2231405,2.40472E+11,2006,-75.17916957,38.2357073
1060,45.46875,2.40472E+11,2016,-75.5618391,38.0741784
1061,140.1770658,2.40472E+11,2017,-75.10598135,38.40517713
1062,92.05426357,2.40472E+11,2009,-75.19329214,38.44338703
1063,134.450964,2.40472E+11,2009,-75.13415298,38.3641986
1064,55.17241379,2.40472E+11,2008,-75.13983119,38.36830496
1065,55.17241379,2.40472E+11,2008,-75.13983119,38.36830496
1066,50.26455026,2.40472E+11,2010,-75.55574862,38.06999472
1067,50.26455026,2.40472E+11,2016,-75.55574862,38.06999472
1068,50.26455026,2.40472E+11,2010,-75.55574862,38.06999472
1069,123.723042,2.40472E+11,2013,-75.20559398,38.45017345
1070,123.723042,2.40472E+11,2013,-75.20559398,38.45017345
1071,51.43229167,2.40472E+11,2009,-75.20384044,38.32240235
1072,88.00521512,2.40472E+11,2015,-75.17746927,38.38825384
1073,146.572104,2.40472E+11,2009,-75.15681535,38.36474182
1074,141.8439716,2.40472E+11,2007,-75.15681535,38.36474182
1075,132.9787234,2.40472E+11,2014,-75.15681535,38.36474182
1076,132.9787234,2.40472E+11,2014,-75.15681535,38.36474182
1077,75.05910165,2.40472E+11,2010,-75.15681535,38.36474182
1078,75.05910165,2.40472E+11,2010,-75.15681535,38.36474182
1079,65.78947368,2.40472E+11,2011,-75.5915713,38.2722279
1080,59.36479668,2.40472E+11,2015,-75.21365469,38.33203444
1081,15,2.40472E+11,2013,-75.39990857,38.17206462
1082,15,2.40472E+11,2013,-75.39990857,38.17206462
1083,241.9904567,2.40472E+11,2015,-75.12721905,38.34200086
1084,211.8644068,2.40472E+11,2005,-75.15869317,38.36717788
1085,127.1186441,2.40472E+11,2010,-75.15869317,38.36717788
1086,102.1825397,2.40472E+11,2011,-75.1661549,38.39081755
1087,136.4087302,2.40472E+11,2007,-75.1661549,38.39081755
1088,99.43181818,2.40472E+11,2006,-75.10886987,38.33465878
1089,99.43181818,2.40472E+11,2006,-75.10886987,38.33465878
1090,252.3809524,2.40472E+11,2007,-75.11487159,38.33206129
1091,238,2.40472E+11,2008,-75.11487159,38.33206129
1092,185.7142857,2.40472E+11,2017,-75.11487159,38.33206129
1093,232.1428571,2.40472E+11,2006,-75.17712741,38.38597471
1094,91.70446429,2.40472E+11,2016,-75.17712741,38.38597471
1095,142.4107143,2.40472E+11,2016,-75.17712741,38.38597471
1096,75.73415765,2.40472E+11,2016,-75.15878114,38.38823412
1097,41.85351271,2.40472E+11,2007,-75.55055346,38.06618315
1098,41.85351271,2.40472E+11,2007,-75.55055346,38.06618315
1099,173.7967914,2.40472E+11,2013,-75.13888037,38.29287793
1100,173.7967914,2.40472E+11,2014,-75.13888037,38.29287793
1101,67.98027735,2.40472E+11,2018,-75.10487348,38.40470059
1102,123.2303732,2.40472E+11,2012,-75.14772632,38.36377954
1103,123.2303732,2.40472E+11,2012,-75.14772632,38.36377954
1104,125.4826255,2.40472E+11,2010,-75.14772632,38.36377954
1105,81.21468927,2.40472E+11,2010,-75.22089654,38.32586324
1106,180.0847458,2.40472E+11,2005,-75.22089654,38.32586324
1107,227.6887255,2.40472E+11,2017,-75.13752908,38.29385246
1108,306.127451,2.40472E+11,2013,-75.13752908,38.29385246
1109,306.127451,2.40472E+11,2013,-75.13752908,38.29385246
1110,180.4812834,2.40472E+11,2012,-75.13958083,38.2918455
1111,180.4812834,2.40472E+11,2012,-75.13958083,38.2918455
1112,322.7315248,2.40472E+11,2006,-75.15677516,38.35533962
1113,149.7564935,2.40472E+11,2016,-75.2233291,38.33006895
1114,157.3129252,2.40472E+11,2013,-75.16022826,38.38957305
1115,157.3129252,2.40472E+11,2013,-75.16022826,38.38957305
1116,118.694362,2.40472E+11,2013,-75.16554179,38.39837595
1117,118.694362,2.40472E+11,2013,-75.16554179,38.39837595
1118,21.32196162,2.40472E+11,2012,-75.1144705,38.33197064
1119,159.9147122,2.40472E+11,2005,-75.1144705,38.33197064
1120,177.0562771,2.40472E+11,2016,-75.10498551,38.34554808
1121,51.84534271,2.40472E+11,2014,-75.14460564,38.34022648
1122,33.41419042,2.40472E+11,2017,-75.39184875,38.17348502
1123,196.9332532,2.40472E+11,2006,-75.15457487,38.36391165
1124,196.9332532,2.40472E+11,2006,-75.15457487,38.36391165
1125,72.78835386,2.40472E+11,2013,-75.24780421,38.25354049
1126,43.39305711,2.40472E+11,2006,-75.24780421,38.25354049
1127,99.38409854,2.40472E+11,2010,-75.24780421,38.25354049
1128,72.78835386,2.40472E+11,2013,-75.24780421,38.25354049
1129,99.38409854,2.40472E+11,2011,-75.24780421,38.25354049
1130,183.7336994,2.40472E+11,2007,-75.16651035,38.38536057
1131,183.7336994,2.40472E+11,2007,-75.16651035,38.38536057
1132,145.6086957,2.40472E+11,2005,-75.14201092,38.37438668
1133,343.2692308,2.40472E+11,2014,-75.12475546,38.44109093
1134,27.38095238,2.40472E+11,2011,-75.15135933,38.3909166
1135,142.8571429,2.40472E+11,2012,-75.15135933,38.3909166
1136,142.8571429,2.40472E+11,2012,-75.15135933,38.3909166
1137,179.5708955,2.40472E+11,2017,-75.15650053,38.39182022
1138,87.61329305,2.40472E+11,2015,-75.21014808,38.40538285
1139,56.64652568,2.40472E+11,2016,-75.21014808,38.40538285
1140,198.5559567,2.40472E+11,2017,-75.11771891,38.35721431
1141,133.5227273,2.40472E+11,2018,-75.15719567,38.39727322
1142,176.5612953,2.40472E+11,2006,-75.21784671,38.32282171
1143,176.5612953,2.40472E+11,2006,-75.21784671,38.32282171
1144,16.58050222,2.40472E+11,2015,-75.39089163,38.17374945
1145,48.03840473,2.40472E+11,2018,-75.39089163,38.17374945
1146,83.08714919,2.40472E+11,2005,-75.39089163,38.17374945
1147,37.5,2.40472E+11,2017,-75.57117512,38.07107161
1148,49.10714286,2.40472E+11,2017,-75.57117512,38.07107161
1149,91.92216981,2.40472E+11,2007,-75.3899859,38.17264857
1150,108.6309524,2.40472E+11,2016,-75.15262152,38.39515829
1151,141.8918919,2.40472E+11,2012,-75.14041548,38.39530077
1152,141.8918919,2.40472E+11,2012,-75.14041548,38.39530077
1153,159.3137255,2.40472E+11,2016,-75.14045281,38.29459741
1154,469.5222405,2.40472E+11,2008,-75.10300693,38.33023047
1155,469.5222405,2.40472E+11,2008,-75.10300693,38.33023047
1156,189.3939394,2.40472E+11,2007,-75.17459658,38.39289446
1157,189.3939394,2.40472E+11,2007,-75.17459658,38.39289446
1158,25.06596306,2.40472E+11,2016,-75.14791625,38.38571775
1159,150.3957784,2.40472E+11,2016,-75.14791625,38.38571775
1160,128.2703488,2.40472E+11,2014,-75.15849632,38.38742414
1161,140.625,2.40472E+11,2015,-75.15849632,38.38742414
1162,128.2703488,2.40472E+11,2014,-75.15849632,38.38742414
1163,148.7341772,2.40472E+11,2016,-75.10282296,38.33936084
1164,202.2756005,2.40472E+11,2007,-75.16748698,38.39825981
1165,202.2756005,2.40472E+11,2007,-75.16748698,38.39825981
1166,210.8895706,2.40472E+11,2014,-75.15171562,38.42627864
1167,77.98960139,2.40472E+11,2006,-75.16211968,38.38491332
1168,77.98960139,2.40472E+11,2006,-75.16211968,38.38491332
1169,44.11764706,2.40472E+11,2007,-75.38460114,38.17929377
1170,93.1372549,2.40472E+11,2007,-75.38460114,38.17929377
1171,93.1372549,2.40472E+11,2007,-75.38460114,38.17929377
1172,28.53067047,2.40472E+11,2008,-75.13674773,38.38740543
1173,111.8240147,2.40472E+11,2013,-75.14522101,38.37117896
1174,111.8240147,2.40472E+11,2013,-75.14522101,38.37117896
1175,140.0124456,2.40472E+11,2011,-75.1397288,38.37848566
1176,187.5,2.40472E+11,2006,-75.16133038,38.36830451
1177,187.5,2.40472E+11,2006,-75.16133038,38.36830451
1178,178.5714286,2.40472E+11,2016,-75.14232487,38.33908942
1179,69.4,2.40472E+11,2011,-75.30904108,38.16411968
1180,233.5043988,2.40472E+11,2016,-75.11810739,38.35404903
1181,54.76539589,2.40472E+11,2007,-75.11810739,38.35404903
1182,195.0162514,2.40472E+11,2006,-75.3132933,38.39140543
1183,195.0162514,2.40472E+11,2006,-75.3132933,38.39140543
1184,223.9968835,2.40472E+11,2005,-75.13724521,38.37543681
1185,223.9968835,2.40472E+11,2005,-75.13724521,38.37543681
1186,100.9389671,2.40472E+11,2009,-75.1552906,38.38417839
1187,100.9389671,2.40472E+11,2009,-75.1552906,38.38417839
1188,25.22321429,2.40472E+11,2011,-75.22616456,38.32064054
1189,25.22321429,2.40472E+11,2011,-75.22616456,38.32064054
1190,88.23529412,2.40472E+11,2008,-75.15938002,38.3873979
1191,161.0294118,2.40472E+11,2017,-75.15938002,38.3873979
1192,128.4852941,2.40472E+11,2008,-75.15938002,38.3873979
1193,88.23529412,2.40472E+11,2008,-75.15938002,38.3873979
1194,113.4644478,2.40472E+11,2012,-75.11230227,38.34654943
1195,113.4644478,2.40472E+11,2012,-75.11230227,38.34654943
1196,107.3059361,2.40472E+11,2014,-75.11898282,38.32258028
1197,140.0594943,2.40472E+11,2017,-75.1438405,38.38700468
1198,224.3303571,2.40472E+11,2013,-75.13860919,38.37427303
1199,224.3303571,2.40472E+11,2013,-75.13860919,38.37427303
1200,225.2568279,2.40472E+11,2013,-75.10053094,38.40400823
1201,225.2568279,2.40472E+11,2013,-75.10053094,38.40400823
1202,116.5121523,2.40472E+11,2006,-75.10053094,38.40400823
1203,145.0617284,2.40472E+11,2009,-75.17344345,38.38722719
1204,145.0617284,2.40472E+11,2009,-75.17344345,38.38722719
1205,95.66326531,2.40472E+11,2007,-75.15443955,38.42829788
1206,95.66326531,2.40472E+11,2007,-75.15443955,38.42829788
1207,209.5309381,2.40472E+11,2006,-75.1731832,38.38887058
1208,209.5309381,2.40472E+11,2006,-75.1731832,38.38887058
1209,92.26190476,2.40472E+11,2006,-75.38854927,38.22403259
1210,92.26190476,2.40472E+11,2006,-75.38854927,38.22403259
1211,146.031746,2.40472E+11,2007,-75.17025551,38.41570062
1212,146.031746,2.40472E+11,2007,-75.17025551,38.41570062
1213,100.0833333,2.40472E+11,2017,-75.56438538,38.07738424
1214,166.9254658,2.40472E+11,2009,-75.15769155,38.36447819
1215,182.6923077,2.40472E+11,2010,-75.14453771,38.36506537
1216,182.6923077,2.40472E+11,2010,-75.14453771,38.36506537
1217,163.4615385,2.40472E+11,2017,-75.14453771,38.36506537
1218,163.1158455,2.40472E+11,2010,-75.13230432,38.38800739
1219,58.2010582,2.40472E+11,2015,-75.55864167,38.0737878
1220,105.7319224,2.40472E+11,2009,-75.55864167,38.0737878
1221,66.13756614,2.40472E+11,2005,-75.55864167,38.0737878
1222,152.4741082,2.40472E+11,2007,-75.11742684,38.32427111
1223,109.3210587,2.40472E+11,2015,-75.11742684,38.32427111
1224,117.9516686,2.40472E+11,2016,-75.11742684,38.32427111
1225,126.4136905,2.40472E+11,2014,-75.16907329,38.39640845
1226,70.68452381,2.40472E+11,2013,-75.16907329,38.39640845
1227,126.4136905,2.40472E+11,2014,-75.16907329,38.39640845
1228,208.9458211,2.40472E+11,2011,-75.14390419,38.39837729
1229,208.9458211,2.40472E+11,2011,-75.14390419,38.39837729
1230,107.5712881,2.40472E+11,2015,-75.20172312,38.4063564
1231,176.0078663,2.40472E+11,2015,-75.20172312,38.4063564
1232,87.45627186,2.40472E+11,2006,-75.13046141,38.37902385
1233,87.45627186,2.40472E+11,2006,-75.13046141,38.37902385
1234,10.50144395,2.40472E+11,2006,-75.17488625,38.36385717
1235,120.2415332,2.40472E+11,2009,-75.17488625,38.36385717
1236,120.2415332,2.40472E+11,2009,-75.17488625,38.36385717
1237,18.48946469,2.40472E+11,2007,-75.1346226,38.38399877
1238,18.48946469,2.40472E+11,2007,-75.1346226,38.38399877
1239,55.523918,2.40472E+11,2005,-75.1346226,38.38399877
1240,129.5558087,2.40472E+11,2017,-75.1346226,38.38399877
1241,359.4771242,2.40472E+11,2006,-75.15538211,38.38934207
1242,265.5228758,2.40472E+11,2017,-75.15538211,38.38934207
1243,359.4771242,2.40472E+11,2006,-75.15538211,38.38934207
1244,130.6335728,2.40472E+11,2015,-75.53729198,38.06943814
1245,160.0512164,2.40472E+11,2016,-75.22337902,38.33159252
1246,159.9871959,2.40472E+11,2016,-75.22337902,38.33159252
1247,145.0794314,2.40472E+11,2006,-75.2070713,38.31976233
1248,97.82608696,2.40472E+11,2009,-75.2070713,38.31976233
1249,108.4183673,2.40472E+11,2011,-75.45192488,38.22566777
1250,108.4183673,2.40472E+11,2011,-75.45192488,38.22566777
1251,40.16064257,2.40472E+11,2010,-75.5596953,38.06788485
1252,40.16064257,2.40472E+11,2009,-75.5596953,38.06788485
1253,164.527488,2.40472E+11,2006,-75.15119867,38.3519573
1254,79.0529695,2.40472E+11,2011,-75.15119867,38.3519573
1255,79.0529695,2.40472E+11,2011,-75.15119867,38.3519573
1256,95.70626003,2.40472E+11,2010,-75.15119867,38.3519573
1257,18.24583867,2.40472E+11,2013,-75.56387573,38.07081242
1258,18.24583867,2.40472E+11,2013,-75.56387573,38.07081242
1259,26.19741774,2.40472E+11,2005,-75.56875222,38.07319361
1260,142.8817722,2.40472E+11,2006,-75.14704743,38.34666235
1261,183.457052,2.40472E+11,2016,-75.10998039,38.40685503
1262,183.1976314,2.40472E+11,2016,-75.1328891,38.36437131
1263,144.0144014,2.40472E+11,2014,-75.13210808,38.29394888
1264,113.8838884,2.40472E+11,2015,-75.13210808,38.29394888
1265,113.8838884,2.40472E+11,2015,-75.13210808,38.29394888
1266,194.307716,2.40472E+11,2006,-75.13496525,38.30045462
1267,194.307716,2.40472E+11,2006,-75.13496525,38.30045462
1268,113.561008,2.40472E+11,2010,-75.15791058,38.39415725
1269,113.561008,2.40472E+11,2010,-75.15791058,38.39415725
1270,114.3922018,2.40472E+11,2010,-75.15364676,38.36987916
1271,120.412844,2.40472E+11,2016,-75.15364676,38.36987916
1272,152.5974026,2.40472E+11,2015,-75.15202136,38.36755802
1273,242.0634921,2.40472E+11,2005,-75.17862761,38.38818682
1274,242.0634921,2.40472E+11,2005,-75.17862761,38.38818682
1275,144.8497854,2.40472E+11,2007,-75.10219794,38.34178042
1276,127.7163553,2.40472E+11,2012,-75.21500849,38.32738029
1277,127.7163553,2.40472E+11,2012,-75.21500849,38.32738029
1278,146.7784979,2.40472E+11,2016,-75.21500849,38.32738029
1279,142.9180887,2.40472E+11,2012,-75.15185847,38.3693698
1280,142.9180887,2.40472E+11,2012,-75.15185847,38.3693698
1281,174.9146758,2.40472E+11,2017,-75.15185847,38.3693698
1282,90,2.40472E+11,2015,-75.1606778,38.36745285
1283,115.2797203,2.40472E+11,2009,-75.34455765,38.12747389
1284,115.2797203,2.40472E+11,2009,-75.34455765,38.12747389
1285,181.8181818,2.40472E+11,2016,-75.34455765,38.12747389
1286,75.96685083,2.40472E+11,2015,-75.22318551,38.33175074
1287,172.5828729,2.40472E+11,2016,-75.22318551,38.33175074
1288,152.6865889,2.40472E+11,2009,-75.15910159,38.38844638
1289,105.7667638,2.40472E+11,2011,-75.15910159,38.38844638
1290,105.7667638,2.40472E+11,2011,-75.15910159,38.38844638
1291,135.1851852,2.40472E+11,2013,-75.17360569,38.3918211
1292,135.1851852,2.40472E+11,2013,-75.17360569,38.3918211
1293,156.4777328,2.40472E+11,2005,-75.15112093,38.38758113
1294,156.4777328,2.40472E+11,2005,-75.15112093,38.38758113
1295,216.3299663,2.40472E+11,2012,-75.14945986,38.37872333
1296,216.3299663,2.40472E+11,2012,-75.14945986,38.37872333
1297,233.3767927,2.40472E+11,2016,-75.14198281,38.3983267
1298,291.1777488,2.40472E+11,2005,-75.14198281,38.3983267
1299,160.6936416,2.40472E+11,2010,-75.17887127,38.39065732
1300,160.6936416,2.40472E+11,2010,-75.17887127,38.39065732
1301,191.4739884,2.40472E+11,2006,-75.13770065,38.37634567
1302,191.4739884,2.40472E+11,2006,-75.13770065,38.37634567
1303,198.9247312,2.40472E+11,2011,-75.14236947,38.39900382
1304,414.6341463,2.40472E+11,2010,-75.21872589,38.32649575
1305,192.6605505,2.40472E+11,2006,-75.22517484,38.31885517
1306,192.6605505,2.40472E+11,2006,-75.22517484,38.31885517
1307,66.66666667,2.40472E+11,2010,-75.46964703,38.07128752
1308,80.55555556,2.40472E+11,2010,-75.46964703,38.07128752
1309,86.0373648,2.40472E+11,2007,-75.28805802,38.14894184
1310,86.0373648,2.40472E+11,2006,-75.28805802,38.14894184
1311,46.2962963,2.40472E+11,2012,-75.21065112,38.31040802
1312,46.2962963,2.40472E+11,2012,-75.21065112,38.31040802
1313,55.33596838,2.40472E+11,2012,-75.16147751,38.40245866
1314,55.33596838,2.40472E+11,2012,-75.16147751,38.40245866
1315,152.791381,2.40472E+11,2012,-75.14423341,38.38206823
1316,152.791381,2.40472E+11,2012,-75.14423341,38.38206823
1317,25.70529801,2.40472E+11,2016,-75.56870845,38.07717618
1318,115.8940397,2.40472E+11,2017,-75.56870845,38.07717618
1319,17.65375854,2.40472E+11,2015,-75.56396073,38.0687488
1320,20.22255639,2.40472E+11,2017,-75.56405964,38.06913108
1321,110.1190476,2.40472E+11,2011,-75.12212044,38.35257999
1322,124.4389027,2.40472E+11,2016,-75.2845992,38.24606069
1323,61.2745098,2.40472E+11,2010,-75.48181147,38.23694768
1324,203.2085561,2.40472E+11,2017,-75.14054224,38.29234283
1325,47.44027304,2.40472E+11,2015,-75.13252045,38.34035466
1326,47.40235116,2.40472E+11,2015,-75.13252045,38.34035466
1327,173.5532802,2.40472E+11,2015,-75.13252045,38.34035466
1328,162.4548736,2.40472E+11,2005,-75.13199976,38.33924635
1329,134.5741504,2.40472E+11,2016,-75.14145286,38.2976496
1330,144.1812564,2.40472E+11,2016,-75.14145286,38.2976496
1331,169.7860963,2.40472E+11,2017,-75.13798632,38.2932476
1332,176.3085399,2.40472E+11,2007,-75.16197969,38.40346384
1333,522.4787363,2.40472E+11,2016,-75.22377079,38.39514758
1334,230.994152,2.40472E+11,2018,-75.14992991,38.3904292
1335,26.14379085,2.40472E+11,2007,-75.38205535,38.0470479
1336,26.14379085,2.40472E+11,2007,-75.38205535,38.0470479
1337,194.5364238,2.40472E+11,2005,-75.15060578,38.38524379
1338,202.1357742,2.40472E+11,2006,-75.14428305,38.39479195
1339,202.1357742,2.40472E+11,2006,-75.14428305,38.39479195
1340,290.8986175,2.40472E+11,2007,-75.14050145,38.39680071
1341,290.8986175,2.40472E+11,2007,-75.14050145,38.39680071
1342,162.627551,2.40472E+11,2007,-75.15728746,38.38146073
1343,149.2346939,2.40472E+11,2009,-75.15728746,38.38146073
1344,101.010101,2.40472E+11,2005,-75.56090108,38.06887046
1345,101.010101,2.40472E+11,2005,-75.56090108,38.06887046
1346,234.375,2.40472E+11,2015,-75.1461254,38.39567968
1347,28.19548872,2.40472E+11,2013,-75.1688864,38.38924897
1348,142.481203,2.40472E+11,2015,-75.1688864,38.38924897
1349,142.481203,2.40472E+11,2015,-75.1688864,38.38924897
1350,28.19548872,2.40472E+11,2013,-75.1688864,38.38924897
1351,15.78282828,2.40472E+11,2018,-75.56402799,38.07514591
1352,23.98989899,2.40472E+11,2017,-75.56402799,38.07514591
1353,107.4270517,2.40472E+11,2017,-75.14118229,38.37811379
1354,127.3609422,2.40472E+11,2016,-75.14118229,38.37811379
1355,143.1564246,2.40472E+11,2017,-75.15335227,38.38209667
1356,139.6248517,2.40472E+11,2005,-75.2313611,38.32312071
1357,129.7746145,2.40472E+11,2017,-75.2313611,38.32312071
1358,175.9950249,2.40472E+11,2007,-75.15577797,38.43282638
1359,175.9950249,2.40472E+11,2007,-75.15577797,38.43282638
1360,122.2826087,2.40472E+11,2012,-75.16794569,38.39624019
1361,122.2826087,2.40472E+11,2012,-75.16794569,38.39624019
1362,104.1666667,2.40472E+11,2011,-75.16389939,38.39271868
1363,104.1666667,2.40472E+11,2011,-75.16389939,38.39271868
1364,68.10897436,2.40472E+11,2006,-75.24212238,38.40533721
1365,68.10897436,2.40472E+11,2006,-75.24212238,38.40533721
1366,168.5570258,2.40472E+11,2008,-75.1441948,38.3944133
1367,119.6597353,2.40472E+11,2014,-75.1441948,38.3944133
1368,168.5570258,2.40472E+11,2008,-75.1441948,38.3944133
1369,197.0136873,2.40472E+11,2016,-75.14282593,38.3698382
1370,27.48511223,2.40472E+11,2011,-75.16915983,38.38313104
1371,174.1071429,2.40472E+11,2007,-75.1634979,38.39034653
1372,174.1071429,2.40472E+11,2007,-75.1634979,38.39034653
1373,113.3980447,2.40472E+11,2007,-75.55543599,38.06948553
1374,25.1396648,2.40472E+11,2013,-75.55543599,38.06948553
1375,25.1396648,2.40472E+11,2013,-75.55543599,38.06948553
1376,25.1396648,2.40472E+11,2013,-75.55543599,38.06948553
1377,156.5934066,2.40472E+11,2013,-75.11360005,38.32410188
1378,156.5934066,2.40472E+11,2013,-75.11360005,38.32410188
1379,305.3571429,2.40472E+11,2005,-75.11853481,38.35648783
1380,159.9147122,2.40472E+11,2014,-75.13650941,38.31395313
1381,179.6690307,2.40472E+11,2014,-75.12987974,38.38527121
1382,221.2765957,2.40472E+11,2005,-75.12987974,38.38527121
1383,168.6615887,2.40472E+11,2007,-75.15362502,38.39567005
1384,168.6615887,2.40472E+11,2007,-75.15362502,38.39567005
1385,137.1055495,2.40472E+11,2011,-75.15362502,38.39567005
1386,127.9434851,2.40472E+11,2011,-75.15057588,38.36988564
1387,114.599686,2.40472E+11,2017,-75.15057588,38.36988564
1388,127.9434851,2.40472E+11,2011,-75.15057588,38.36988564
1389,155.6267806,2.40472E+11,2007,-75.1569971,38.37419229
1390,155.6267806,2.40472E+11,2007,-75.1569971,38.37419229
1391,182.885906,2.40472E+11,2007,-75.15118042,38.37732132
1392,182.885906,2.40472E+11,2007,-75.15118042,38.37732132
1393,60.88280061,2.40472E+11,2017,-75.55373335,38.06732044
1394,41.58004158,2.40472E+11,2010,-75.56128952,38.06908013
1395,41.58004158,2.40472E+11,2010,-75.56128952,38.06908013
1396,144.5427729,2.40472E+11,2011,-75.10975837,38.34690437
1397,144.5427729,2.40472E+11,2011,-75.10975837,38.34690437
1398,157.5862069,2.40472E+11,2016,-75.20797985,38.4495291
1399,29.76190476,2.40472E+11,2007,-75.39643025,38.16930186
1400,156.6884939,2.40472E+11,2005,-75.46463979,38.03909677
1401,156.6884939,2.40472E+11,2005,-75.46463979,38.03909677
1402,144.1216216,2.40472E+11,2006,-75.46529845,38.0376791
1403,103.2608696,2.40472E+11,2018,-75.46350146,38.22765189
1404,86.95652174,2.40472E+11,2011,-75.46350146,38.22765189
1405,77.44874715,2.40472E+11,2009,-75.46307354,38.2281144
1406,58.97435897,2.40472E+11,2017,-75.22234104,38.43505688
1407,99.26470588,2.40472E+11,2007,-75.56117468,38.06586374
1408,99.26470588,2.40472E+11,2007,-75.56117468,38.06586374
1409,80.47619048,2.40472E+11,2005,-75.5621131,38.06843091
1410,11.58748552,2.40472E+11,2018,-75.56810664,38.07463608
1411,17.38122827,2.40472E+11,2007,-75.56810664,38.07463608
1412,17.38122827,2.40472E+11,2007,-75.56810664,38.07463608
1413,48.07692308,2.40472E+11,2016,-75.56835031,38.07207355
1414,202.0661157,2.40472E+11,2007,-75.11639363,38.35658137
1415,202.0661157,2.40472E+11,2007,-75.11639363,38.35658137
1416,117.7437021,2.40472E+11,2015,-75.16612141,38.39436893
1417,117.7437021,2.40472E+11,2015,-75.16612141,38.39436893
1418,240.3846154,2.40472E+11,2011,-75.13145245,38.3820606
1419,240.3846154,2.40472E+11,2011,-75.13145245,38.3820606
1420,277.4725275,2.40472E+11,2015,-75.13145245,38.3820606
1421,80.35714286,2.40472E+11,2017,-75.21840626,38.33034975
1422,175.0951604,2.40472E+11,2017,-75.10464179,38.40451994
1423,223.2142857,2.40472E+11,2008,-75.15902,38.35678342
1424,223.2142857,2.40472E+11,2008,-75.15902,38.35678342
1425,107.5418994,2.40472E+11,2010,-75.55498655,38.07021019
1426,47.48603352,2.40472E+11,2011,-75.55498655,38.07021019
1427,117.7536232,2.40472E+11,2013,-75.15758019,38.38609258
1428,156.7028986,2.40472E+11,2014,-75.15758019,38.38609258
1429,117.7536232,2.40472E+11,2013,-75.15758019,38.38609258
1430,156.7028986,2.40472E+11,2014,-75.15758019,38.38609258
1431,105.9063136,2.40472E+11,2013,-75.15644905,38.36540224
1432,105.9063136,2.40472E+11,2013,-75.15644905,38.36540224
1433,123.2179226,2.40472E+11,2017,-75.15644905,38.36540224
1434,26.04166667,2.40472E+11,2012,-75.56375742,38.0667207
1435,26.04166667,2.40472E+11,2012,-75.56375742,38.0667207
1436,128.2051282,2.40472E+11,2015,-75.10374184,38.34081606
1437,101.7939815,2.40472E+11,2014,-75.4256689,38.09517089
1438,128.1837161,2.40472E+11,2013,-75.149377,38.37199184
1439,128.1837161,2.40472E+11,2013,-75.149377,38.37199184
1440,125.6645723,2.40472E+11,2014,-75.14761363,38.37024536
1441,159.8412035,2.40472E+11,2008,-75.13780968,38.38613464
1442,116.2139574,2.40472E+11,2008,-75.13780968,38.38613464
1443,123.7847222,2.40472E+11,2014,-75.16117052,38.36632553
1444,147.5694444,2.40472E+11,2005,-75.16117052,38.36632553
1445,212.1023082,2.40472E+11,2007,-75.17579097,38.39078618
1446,212.1023082,2.40472E+11,2007,-75.17579097,38.39078618
1447,192.9824561,2.40472E+11,2009,-75.17971127,38.38735343
1448,192.9824561,2.40472E+11,2009,-75.17971127,38.38735343
1449,80.16415869,2.40472E+11,2012,-75.22676376,38.32714123
1450,80.16415869,2.40472E+11,2012,-75.22676376,38.32714123
1451,116.2468862,2.40472E+11,2016,-75.13852655,38.34060523
1452,142.5408248,2.40472E+11,2008,-75.13852655,38.34060523
1453,142.5408248,2.40472E+11,2008,-75.13852655,38.34060523
1454,126.0080645,2.40472E+11,2018,-75.21897717,38.32391354
1455,215.1260504,2.40472E+11,2005,-75.12145291,38.31952117
1456,215.1260504,2.40472E+11,2005,-75.12145291,38.31952117
1457,41.66666667,2.40472E+11,2005,-75.2236394,38.33206461
1458,41.66666667,2.40472E+11,2007,-75.2236394,38.33206461
1459,41.66666667,2.40472E+11,2007,-75.2236394,38.33206461
1460,96.875,2.40472E+11,2014,-75.2236394,38.33206461
1461,59.52380952,2.40472E+11,2005,-75.2236394,38.33206461
1462,131.1188811,2.40472E+11,2005,-75.11792577,38.34067658
1463,194.0903824,2.40472E+11,2014,-75.18302425,38.41207002
1464,209.7525995,2.40472E+11,2009,-75.14722074,38.34445863
1465,247.1602725,2.40472E+11,2005,-75.14722074,38.34445863
1466,152.3843672,2.40472E+11,2009,-75.14722074,38.34445863
